# omp v18.1.8 596f2da7101178214aa27a753529d15e6b7ad91d
path	bytes	lines	role	surface
crates/pi-edit/tests/fixtures/apply_patch/scenarios/017_whitespace_padded_hunk_header/input/foo.txt	4	1	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/apply_patch/scenarios/017_whitespace_padded_hunk_header/patch.txt	70	6	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/apply_patch/scenarios/018_whitespace_padded_patch_markers/expected/file.txt	4	1	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/apply_patch/scenarios/018_whitespace_padded_patch_markers/input/file.txt	4	1	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/apply_patch/scenarios/018_whitespace_padded_patch_markers/patch.txt	71	6	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/apply_patch/scenarios/019_unicode_simple/expected/foo.txt	29	3	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/apply_patch/scenarios/019_unicode_simple/input/foo.txt	25	3	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/apply_patch/scenarios/019_unicode_simple/patch.txt	97	7	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/apply_patch/scenarios/020_delete_file_success/expected/keep.txt	5	1	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/apply_patch/scenarios/020_delete_file_success/input/keep.txt	5	1	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/apply_patch/scenarios/020_delete_file_success/input/obsolete.txt	9	1	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/apply_patch/scenarios/020_delete_file_success/patch.txt	60	3	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/apply_patch/scenarios/020_whitespace_padded_patch_marker_lines/expected/file.txt	4	1	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/apply_patch/scenarios/020_whitespace_padded_patch_marker_lines/input/file.txt	4	1	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/apply_patch/scenarios/020_whitespace_padded_patch_marker_lines/patch.txt	71	6	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/apply_patch/scenarios/021_update_file_deletion_only/expected/lines.txt	12	2	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/apply_patch/scenarios/021_update_file_deletion_only/input/lines.txt	18	3	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/apply_patch/scenarios/021_update_file_deletion_only/patch.txt	81	7	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/apply_patch/scenarios/022_update_file_end_of_file_marker/expected/tail.txt	21	2	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/apply_patch/scenarios/022_update_file_end_of_file_marker/input/tail.txt	13	2	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/apply_patch/scenarios/022_update_file_end_of_file_marker/patch.txt	106	8	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/apply_patch/scenarios/README.md	669	18	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/hashline/parity_block.json	10689	561	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/hashline/parity_block_replace.json	1313	47	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/hashline/parity_boundary_repair.json	59791	1788	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/hashline/parity_clipboard.json	9516	449	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/hashline/parity_coding_agent_hashline.json	2191	71	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/hashline/parity_core_contracts.json	7595	371	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/hashline/parity_diff_preview.json	1404	30	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/hashline/parity_edit_streaming_preview.json	1670	19	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/hashline/parity_file_ops.json	1959	108	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/hashline/parity_format_v2.json	11188	575	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/hashline/parity_hashline_loop_guard.json	526	20	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/hashline/parity_landing_shift.json	14321	470	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/hashline/parity_leniency.json	22781	955	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/hashline/parity_patcher.json	10727	503	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/hashline/parity_recovery_session_chain.json	2847	141	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/hashline/parity_seen_line_guard.json	1470	50	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/hashline/parity_snapshots.json	1079	18	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/hashline/parity_streaming_matcher_paths.json	2457	51	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/hashline/patcher.json	7994	176	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/notebooks/empty.ipynb	58	0	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/notebooks/empty.ipynb.golden.json	71	6	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/notebooks/mixed.ipynb	547	0	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/notebooks/mixed.ipynb.golden.json	803	57	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/patch/core.json	5538	100	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/patch/parity_adversarial.json	4014	58	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/patch/parity_core.json	4835	23	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/patch/parity_regression_1.json	3889	14	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/patch/parity_regression_2.json	5151	19	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/patch/parity_regression_3.json	6501	17	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/patch/parity_regression_4.json	9395	21	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/patch/parity_regression_5.json	8518	11	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/replace/core.json	2553	53	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/replace/parity_execute.json	1608	39	test	CRATE-PI-EDIT
crates/pi-edit/tests/fixtures/sloppy/apply.json	47047	1447	test	CRATE-PI-EDIT
crates/pi-edit/tests/hashline_apply.rs	20377	719	test	CRATE-PI-EDIT
crates/pi-edit/tests/hashline_parity.rs	36385	1093	test	CRATE-PI-EDIT
crates/pi-edit/tests/hashline_parse.rs	21205	709	test	CRATE-PI-EDIT
crates/pi-edit/tests/hashline_patcher.rs	3402	112	test	CRATE-PI-EDIT
crates/pi-edit/tests/patch.rs	1463	49	test	CRATE-PI-EDIT
crates/pi-edit/tests/replace.rs	5034	158	test	CRATE-PI-EDIT
crates/pi-edit/tests/replace_parity.rs	4172	142	test	CRATE-PI-EDIT
crates/pi-edit/tests/session.rs	5319	164	test	CRATE-PI-EDIT
crates/pi-edit/tests/sloppy.rs	4242	154	test	CRATE-PI-EDIT
crates/pi-edit/tests/sloppy_parse.rs	13703	442	test	CRATE-PI-EDIT
crates/pi-iso/BUILD.bazel	667	0	other	CRATE-PI-OTHER
crates/pi-iso/Cargo.toml	496	25	other	CRATE-PI-OTHER
crates/pi-iso/LICENSE	1111	0	other	CRATE-PI-OTHER
crates/pi-iso/src/apfs.rs	9170	295	src	CRATE-PI-OTHER
crates/pi-iso/src/btrfs.rs	7168	254	src	CRATE-PI-OTHER
crates/pi-iso/src/diff.rs	12756	421	src	CRATE-PI-OTHER
crates/pi-iso/src/lib.rs	13551	423	src	CRATE-PI-OTHER
crates/pi-iso/src/linux_reflink.rs	8936	296	src	CRATE-PI-OTHER
crates/pi-iso/src/overlayfs.rs	9629	342	src	CRATE-PI-OTHER
crates/pi-iso/src/projfs.rs	29110	963	src	CRATE-PI-OTHER
crates/pi-iso/src/rcopy.rs	17638	536	src	CRATE-PI-OTHER
crates/pi-iso/src/windows_block_clone.rs	12150	415	src	CRATE-PI-OTHER
crates/pi-iso/src/zfs.rs	9903	349	src	CRATE-PI-OTHER
crates/pi-natives/BUILD.bazel	3513	0	other	CRATE-PI-OTHER
crates/pi-natives/Cargo.toml	3767	120	other	CRATE-PI-OTHER
crates/pi-natives/LICENSE	1111	0	other	CRATE-PI-OTHER
crates/pi-natives/build.rs	1753	64	src	CRATE-PI-OTHER
crates/pi-natives/data/LICENSE.ctok	1402	0	other	CRATE-PI-OTHER
crates/pi-natives/data/README.md	1636	34	doc	CRATE-PI-OTHER
crates/pi-natives/data/cl100k_base.bin.zst	407433	0	other	CRATE-PI-OTHER
crates/pi-natives/data/ctok_v3.bin.zst	83018	0	other	CRATE-PI-OTHER
crates/pi-natives/data/ctok_v4_7.bin.zst	26009	0	other	CRATE-PI-OTHER
crates/pi-natives/data/deepseek3.bin.zst	557767	0	other	CRATE-PI-OTHER
crates/pi-natives/data/families.json	3780	108	other	CRATE-PI-OTHER
crates/pi-natives/data/glm5.bin.zst	627218	0	other	CRATE-PI-OTHER
crates/pi-natives/data/kimi_k2.bin.zst	727179	0	other	CRATE-PI-OTHER
crates/pi-natives/data/o200k_base.bin.zst	876264	0	other	CRATE-PI-OTHER
crates/pi-natives/data/qwen3.bin.zst	1063556	0	other	CRATE-PI-OTHER
crates/pi-natives/fixtures/cl100k_base.json	99402	5254	other	CRATE-PI-OTHER
crates/pi-natives/fixtures/corpus.json	1766	20	other	CRATE-PI-OTHER
crates/pi-natives/fixtures/deepseek3.json	12393	1034	other	CRATE-PI-OTHER
crates/pi-natives/fixtures/glm5.json	10465	840	other	CRATE-PI-OTHER
crates/pi-natives/fixtures/kimi_k2.json	11100	890	other	CRATE-PI-OTHER
crates/pi-natives/fixtures/o200k_base.json	101806	5096	other	CRATE-PI-OTHER
crates/pi-natives/fixtures/qwen3.json	16006	1315	other	CRATE-PI-OTHER
crates/pi-natives/src/appearance.rs	14397	452	src	CRATE-PI-OTHER
crates/pi-natives/src/ast.rs	47819	1509	src	CRATE-PI-OTHER
crates/pi-natives/src/audio.rs	3607	124	src	CRATE-PI-OTHER
crates/pi-natives/src/block.rs	4474	130	src	CRATE-PI-OTHER
crates/pi-natives/src/clipboard.rs	13740	368	src	CRATE-PI-OTHER
crates/pi-natives/src/crash_handler.rs	21050	606	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/ax.rs	21263	802	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/backend.rs	3423	128	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/error.rs	3237	124	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/frame.rs	8183	289	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/keys.rs	7730	320	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/linux/ax.rs	15675	544	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/linux/mod.rs	547	21	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/linux/wayland/capture.rs	7922	254	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/linux/wayland/libei.rs	17111	587	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/linux/wayland/mod.rs	11791	384	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/linux/wayland/portal.rs	3852	114	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/linux/x11/capture.rs	15108	520	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/linux/x11/input.rs	33620	1273	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/linux/x11/mod.rs	2770	112	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/macos/ax.rs	18690	538	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/macos/capture.rs	10641	337	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/macos/input.rs	25205	1008	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/macos/mod.rs	3922	150	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/macos/skylight.rs	14885	414	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/mod.rs	32838	1222	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/types.rs	4821	206	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/win32/ax.rs	9561	325	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/win32/capture.rs	10363	328	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/win32/delivery.rs	5094	156	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/win32/input.rs	26881	865	src	CRATE-PI-OTHER
crates/pi-natives/src/desktop/win32/mod.rs	3088	119	src	CRATE-PI-OTHER
crates/pi-natives/src/devicecheck.rs	14767	392	src	CRATE-PI-OTHER
crates/pi-natives/src/diff.rs	21883	684	src	CRATE-PI-OTHER
crates/pi-natives/src/edit.rs	23934	768	src	CRATE-PI-OTHER
crates/pi-natives/src/fd.rs	17980	623	src	CRATE-PI-OTHER
crates/pi-natives/src/file_lock/linux.rs	820	30	src	CRATE-PI-OTHER
crates/pi-natives/src/file_lock/mod.rs	2685	94	src	CRATE-PI-OTHER
crates/pi-natives/src/file_lock/unix.rs	1077	40	src	CRATE-PI-OTHER
crates/pi-natives/src/file_lock/windows.rs	2040	59	src	CRATE-PI-OTHER
crates/pi-natives/src/fonts/5x8.bdf	20843	0	other	CRATE-PI-OTHER
crates/pi-natives/src/fonts/6x12.bdf	549710	0	other	CRATE-PI-OTHER
crates/pi-natives/src/fonts/8x13.bdf	459966	0	other	CRATE-PI-OTHER
crates/pi-natives/src/fonts/Silver.LICENSE	565	0	other	CRATE-PI-OTHER
crates/pi-natives/src/fonts/Silver.ttf	3740480	0	other	CRATE-PI-OTHER
crates/pi-natives/src/fonts/unscii-8.hex	5865	0	other	CRATE-PI-OTHER
crates/pi-natives/src/glob.rs	13565	431	src	CRATE-PI-OTHER
crates/pi-natives/src/glob_util.rs	9866	320	src	CRATE-PI-OTHER
crates/pi-natives/src/grep.rs	95513	3282	src	CRATE-PI-OTHER
crates/pi-natives/src/highlight.rs	21756	701	src	CRATE-PI-OTHER
crates/pi-natives/src/html.rs	1821	59	src	CRATE-PI-OTHER
crates/pi-natives/src/iofs.rs	2510	86	src	CRATE-PI-OTHER
crates/pi-natives/src/iso.rs	8547	247	src	CRATE-PI-OTHER
crates/pi-natives/src/js.rs	15877	473	src	CRATE-PI-OTHER
crates/pi-natives/src/keys.rs	53861	1749	src	CRATE-PI-OTHER
crates/pi-natives/src/lib.rs	13896	372	src	CRATE-PI-OTHER
crates/pi-natives/src/live.rs	3378	121	src	CRATE-PI-OTHER
crates/pi-natives/src/pdf.rs	5497	165	src	CRATE-PI-OTHER
crates/pi-natives/src/power.rs	17221	524	src	CRATE-PI-OTHER
crates/pi-natives/src/prof.rs	7470	242	src	CRATE-PI-OTHER
crates/pi-natives/src/ps.rs	7429	236	src	CRATE-PI-OTHER
crates/pi-natives/src/pty.rs	37299	1177	src	CRATE-PI-OTHER
crates/pi-natives/src/shell.rs	26076	707	src	CRATE-PI-OTHER
crates/pi-natives/src/sixel.rs	1946	54	src	CRATE-PI-OTHER
crates/pi-natives/src/snapcompact.rs	58751	1792	src	CRATE-PI-OTHER
crates/pi-natives/src/spelling.rs	9307	293	src	CRATE-PI-OTHER
crates/pi-natives/src/summary.rs	2836	88	src	CRATE-PI-OTHER
crates/pi-natives/src/svg.rs	3484	90	src	CRATE-PI-OTHER
crates/pi-natives/src/syntaxes/Julia.sublime-syntax	53415	0	other	CRATE-PI-OTHER
crates/pi-natives/src/syntaxes/Mermaid.sublime-syntax	2854	0	other	CRATE-PI-OTHER
crates/pi-natives/src/syntaxes/Nix.sublime-syntax	2850	0	other	CRATE-PI-OTHER
crates/pi-natives/src/syntaxes/TypeScript.sublime-syntax	201893	0	other	CRATE-PI-OTHER
crates/pi-natives/src/syntaxes/TypeScriptReact.sublime-syntax	200576	0	other	CRATE-PI-OTHER
crates/pi-natives/src/task.rs	18753	538	src	CRATE-PI-OTHER
crates/pi-natives/src/testing.rs	2752	69	src	CRATE-PI-OTHER
crates/pi-natives/src/text.rs	56058	2107	src	CRATE-PI-OTHER
crates/pi-natives/src/tokens.rs	4420	121	src	CRATE-PI-OTHER
crates/pi-natives/src/tty_writer.rs	14975	466	src	CRATE-PI-OTHER
crates/pi-natives/src/utils.rs	969	35	src	CRATE-PI-OTHER
crates/pi-natives/src/utok/bpe.rs	12485	382	src	CRATE-PI-OTHER
crates/pi-natives/src/utok/claude/constants.rs	6509	208	src	CRATE-PI-OTHER
crates/pi-natives/src/utok/claude/engine.rs	18553	557	src	CRATE-PI-OTHER
crates/pi-natives/src/utok/claude/mod.rs	10959	296	src	CRATE-PI-OTHER
crates/pi-natives/src/utok/claude/normalize.rs	33582	991	src	CRATE-PI-OTHER
crates/pi-natives/src/utok/claude/testdata/fixtures.json	100758	2960	other	CRATE-PI-OTHER
crates/pi-natives/src/utok/claude/testdata/sonnet5_live.json	5203	254	other	CRATE-PI-OTHER
crates/pi-natives/src/utok/mod.rs	3784	108	src	CRATE-PI-OTHER
crates/pi-natives/src/utok/pretoken.rs	4399	141	src	CRATE-PI-OTHER
crates/pi-natives/src/utok/scan/cl100k.rs	1711	61	src	CRATE-PI-OTHER
crates/pi-natives/src/utok/scan/deepseek.rs	9136	304	src	CRATE-PI-OTHER
crates/pi-natives/src/utok/scan/kimi.rs	7350	253	src	CRATE-PI-OTHER
crates/pi-natives/src/utok/scan/mod.rs	8305	282	src	CRATE-PI-OTHER
crates/pi-natives/src/utok/scan/o200k.rs	3194	113	src	CRATE-PI-OTHER
crates/pi-natives/src/utok/scan/qwen.rs	6314	203	src	CRATE-PI-OTHER
crates/pi-natives/src/utok/tables.rs	9254	227	src	CRATE-PI-OTHER
crates/pi-natives/src/utok/tests/claude.rs	4313	129	test	CRATE-PI-OTHER
crates/pi-natives/src/utok/tests/deepseek.rs	3218	75	test	CRATE-PI-OTHER
crates/pi-natives/src/utok/tests/glm.rs	3919	88	test	CRATE-PI-OTHER
crates/pi-natives/src/utok/tests/kimi.rs	2378	60	test	CRATE-PI-OTHER
crates/pi-natives/src/utok/tests/openai.rs	6361	180	test	CRATE-PI-OTHER
crates/pi-natives/src/utok/tests/qwen.rs	3134	78	test	CRATE-PI-OTHER
crates/pi-natives/src/utok/utf.rs	5200	227	src	CRATE-PI-OTHER
crates/pi-natives/src/vcs.rs	42580	1526	src	CRATE-PI-OTHER
crates/pi-natives/src/vectors.rs	11546	350	src	CRATE-PI-OTHER
crates/pi-natives/src/workspace.rs	8036	276	src	CRATE-PI-OTHER
crates/pi-natives/tools/.gitignore	82	0	other	CRATE-PI-OTHER
crates/pi-natives/tools/bench-natives.ts	1648	45	src	CRATE-PI-OTHER
crates/pi-natives/tools/cache/cl100k_base.tiktoken	1681126	0	other	CRATE-PI-OTHER
crates/pi-natives/tools/cache/ctok_v3.bin	202428	0	other	CRATE-PI-OTHER
crates/pi-natives/tools/cache/ctok_v4_7.bin	57304	0	other	CRATE-PI-OTHER
crates/pi-natives/tools/cache/deepseek-v3.tokenizer.json	7847652	0	other	CRATE-PI-OTHER
crates/pi-natives/tools/cache/deepseek-v4.tokenizer.json	4363807	1	other	CRATE-PI-OTHER
crates/pi-natives/tools/cache/glm-5.tokenizer.json	8683422	0	other	CRATE-PI-OTHER
crates/pi-natives/tools/cache/kimi.tiktoken.model	2795286	0	other	CRATE-PI-OTHER
crates/pi-natives/tools/cache/o200k_base.tiktoken	3613922	0	other	CRATE-PI-OTHER
crates/pi-natives/tools/cache/qwen3.8.tokenizer.json	9089356	0	other	CRATE-PI-OTHER
crates/pi-natives/tools/cache/tokenization_kimi.py	16145	408	src	CRATE-PI-OTHER
crates/pi-natives/tools/check-glm-rankmerge.py	2688	74	src	CRATE-PI-OTHER
crates/pi-natives/tools/gen-ctok-vocab.ts	6265	190	src	CRATE-PI-OTHER
crates/pi-natives/tools/gen-deepseek-fixtures.py	3544	87	src	CRATE-PI-OTHER
crates/pi-natives/tools/gen-glm-fixtures.py	3589	93	src	CRATE-PI-OTHER
crates/pi-natives/tools/gen-kimi-fixtures.py	2770	69	src	CRATE-PI-OTHER
crates/pi-natives/tools/gen-openai-fixtures.py	2664	77	src	CRATE-PI-OTHER
crates/pi-natives/tools/gen-qwen-fixtures.py	3983	94	src	CRATE-PI-OTHER
crates/pi-natives/tools/pack-ctok.ts	1537	32	src	CRATE-PI-OTHER
crates/pi-natives/tools/pack-deepseek.ts	5125	130	src	CRATE-PI-OTHER
crates/pi-natives/tools/pack-glm.ts	3172	86	src	CRATE-PI-OTHER
crates/pi-natives/tools/pack-kimi.ts	1981	49	src	CRATE-PI-OTHER
crates/pi-natives/tools/pack-openai.ts	1784	57	src	CRATE-PI-OTHER
crates/pi-natives/tools/pack-qwen.ts	4103	110	src	CRATE-PI-OTHER
crates/pi-shell/BUILD.bazel	1562	0	other	CRATE-PI-SHELL
crates/pi-shell/Cargo.toml	1001	42	other	CRATE-PI-SHELL
crates/pi-shell/LICENSE	1111	0	other	CRATE-PI-SHELL
crates/pi-shell/NOTICE	1879	0	other	CRATE-PI-SHELL
crates/pi-shell/build.rs	1752	62	src	CRATE-PI-SHELL
crates/pi-shell/src/cancel.rs	3280	164	src	CRATE-PI-SHELL
crates/pi-shell/src/lib.rs	594	17	src	CRATE-PI-SHELL
crates/pi-shell/src/minimizer.rs	4628	152	src	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/config.rs	14218	452	src	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/ansible-playbook.toml	1865	37	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/ansible.toml	726	25	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/apt.toml	1756	52	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/biome.toml	1754	48	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/brew-install.toml	1289	41	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/composer-install.toml	1412	44	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/conda.toml	1833	51	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/df.toml	694	19	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/du.toml	540	19	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/fail2ban-client.toml	731	18	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/fail2ban.toml	619	23	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/gcc.toml	2081	70	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/gcloud.toml	1197	34	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/hadolint.toml	961	27	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/helm.toml	1510	37	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/iptables.toml	1192	26	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/jira.toml	550	23	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/jj.toml	826	28	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/jq.toml	601	27	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/just.toml	559	23	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/liquibase.toml	2393	51	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/make.toml	860	44	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/markdownlint.toml	1112	27	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/mise.toml	1300	38	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/mix-compile.toml	834	31	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/mix-format.toml	568	19	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/mix.toml	779	29	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/npx.toml	4531	87	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/nx.toml	2711	70	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/ollama.toml	1755	49	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/oxlint.toml	1385	46	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/ping.toml	2656	52	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/pio-run.toml	1362	44	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/pio.toml	1195	46	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/pre-commit.toml	899	26	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/ps.toml	594	17	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/quarto-render.toml	1071	45	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/quarto.toml	846	32	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/rails-migrate.toml	2955	90	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/rails-routes.toml	9213	75	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/rsync.toml	1712	41	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/rustc.toml	3800	95	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/shellcheck.toml	919	30	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/shopify-theme.toml	1127	38	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/skopeo.toml	1467	39	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/sops.toml	661	27	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/spring-boot.toml	1204	33	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/ssh.toml	1921	45	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/stat.toml	1918	47	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/swift-build.toml	1929	48	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/systemctl-status.toml	1703	37	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/systemctl.toml	1276	25	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/task.toml	643	24	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/terraform-plan.toml	1388	39	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/terraform.toml	1318	44	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/tofu-fmt.toml	586	20	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/tofu-init.toml	1126	42	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/tofu-plan.toml	1363	39	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/tofu-validate.toml	804	21	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/trunk-build.toml	1129	43	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/trunk.toml	694	26	other	CRATE-PI-SHELL
crates/pi-shell/src/minimizer/defs/turbo.toml	1327	34	other	CRATE-PI-SHELL
